r(m), B_r(T), B_theta(T), B_z(T) 
1.08250, -9716346.63291, 2686871.55250, 10075150.14322 
1.08500, -9987081.05770, 2784626.03545, 10348833.79599 
1.08750, -10264712.62876, 2885470.34727, 10629239.16562 
1.09000, -10549400.68928, 2989489.85926, 10916513.91009 
1.09250, -10841307.88803, 3096772.00035, 11210808.55064 
1.09500, -11140600.24017, 3207406.30005, 11512276.52001 
1.09750, -11447447.18910, 3321484.43214, 11821074.21136 
1.10000, -11762021.66923, 3439100.25915, 12137361.02782 
1.10250, -12084500.16977, 3560349.87761, 12461299.43285 
1.10500, -12415062.79958, 3685331.66412, 12793055.00125 
1.10750, -12753893.35302, 3814146.32224, 13132796.47089 
1.11000, -13101179.37681, 3946896.93017, 13480695.79521 
1.11250, -13457112.23805, 4083688.98931, 13836928.19641 
1.11500, -13821887.19322, 4224630.47361, 14201672.21946 
1.11750, -14195703.45830, 4369831.87987, 14575109.78680 
1.12000, -14578764.28003, 4519406.27879, 14957426.25383 
1.12250, -14971277.00824, 4673469.36705, 15348810.46518 
1.12500, -15373453.16932, 4832139.52018, 15749454.81179 
1.12750, -15785508.54089, 4995537.84637, 16159555.28870 
1.13000, -16207663.22755, 5163788.24125, 16579311.55375 
1.13250, -16640141.73791, 5337017.44353, 17008926.98702 
1.13500, -17083173.06272, 5515355.09170, 17448608.75109 
1.13750, -17536990.75428, 5698933.78157, 17898567.85219 
1.14000, -18001833.00706, 5887889.12488, 18359019.20212 
1.14250, -18477942.73954, 6082359.80891, 18830181.68106 
1.14500, -18965567.67733, 6282487.65700, 19312278.20124 
1.14750, -19464960.43761, 6488417.69024, 19805535.77143 
1.15000, -19976378.61477, 6700298.19006, 20310185.56241 
1.15250, -20500084.86741, 6918280.76193, 20826462.97319 
1.15500, -21036347.00674, 7142520.40019, 21354607.69826 
1.15750, -21585438.08618, 7373175.55381, 21894863.79567 
1.16000, -22147636.49244, 7610408.19342, 22447479.75602 
1.16250, -22723226.03796, 7854383.87930, 23012708.57247 
1.16500, -23312496.05467, 8105271.83061, 23590807.81158 
1.16750, -23915741.48930, 8363244.99573, 24182039.68516 
1.17000, -24533263.00001, 8628480.12370, 24786671.12306 
1.17250, -25165367.05452, 8901157.83694, 25404973.84695 
1.17500, -25812366.02973, 9181462.70508, 26037224.44507 
