r(m), B_r(T), B_theta(T), B_z(T) 
8.62500e-01, -1.31454e-01, -1.73130e+00, 4.81042e-01 
8.65000e-01, -1.36016e-01, -1.72086e+00, 5.01516e-01 
8.67500e-01, -1.40519e-01, -1.71024e+00, 5.21865e-01 
8.70000e-01, -1.44964e-01, -1.69943e+00, 5.42086e-01 
8.72500e-01, -1.49349e-01, -1.68843e+00, 5.62177e-01 
8.75000e-01, -1.53676e-01, -1.67726e+00, 5.82136e-01 
8.77500e-01, -1.57944e-01, -1.66591e+00, 6.01961e-01 
8.80000e-01, -1.62153e-01, -1.65438e+00, 6.21650e-01 
8.82500e-01, -1.66303e-01, -1.64268e+00, 6.41201e-01 
8.85000e-01, -1.70395e-01, -1.63080e+00, 6.60611e-01 
8.87500e-01, -1.74427e-01, -1.61874e+00, 6.79879e-01 
8.90000e-01, -1.78401e-01, -1.60652e+00, 6.99003e-01 
8.92500e-01, -1.82317e-01, -1.59413e+00, 7.17980e-01 
8.95000e-01, -1.86173e-01, -1.58157e+00, 7.36809e-01 
8.97500e-01, -1.89971e-01, -1.56884e+00, 7.55487e-01 
9.00000e-01, -1.93710e-01, -1.55595e+00, 7.74012e-01 
9.02500e-01, -1.97391e-01, -1.54290e+00, 7.92384e-01 
9.05000e-01, -2.01013e-01, -1.52969e+00, 8.10599e-01 
9.07500e-01, -2.04576e-01, -1.51632e+00, 8.28656e-01 
9.10000e-01, -2.08081e-01, -1.50279e+00, 8.46554e-01 
9.12500e-01, -2.11528e-01, -1.48911e+00, 8.64289e-01 
9.15000e-01, -2.14916e-01, -1.47528e+00, 8.81861e-01 
9.17500e-01, -2.18246e-01, -1.46129e+00, 8.99267e-01 
9.20000e-01, -2.21518e-01, -1.44716e+00, 9.16506e-01 
9.22500e-01, -2.24731e-01, -1.43288e+00, 9.33577e-01 
9.25000e-01, -2.27887e-01, -1.41845e+00, 9.50476e-01 
9.27500e-01, -2.30985e-01, -1.40388e+00, 9.67203e-01 
9.30000e-01, -2.34024e-01, -1.38917e+00, 9.83757e-01 
9.32500e-01, -2.37007e-01, -1.37432e+00, 1.00013e+00 
9.35000e-01, -2.39931e-01, -1.35933e+00, 1.01633e+00 
9.37500e-01, -2.42798e-01, -1.34420e+00, 1.03235e+00 
9.40000e-01, -2.45607e-01, -1.32895e+00, 1.04820e+00 
9.42500e-01, -2.48360e-01, -1.31356e+00, 1.06385e+00 
9.45000e-01, -2.51054e-01, -1.29804e+00, 1.07933e+00 
9.47500e-01, -2.53692e-01, -1.28240e+00, 1.09462e+00 
9.50000e-01, -2.56273e-01, -1.26663e+00, 1.10972e+00 
9.52500e-01, -2.58797e-01, -1.25074e+00, 1.12464e+00 
9.55000e-01, -2.61265e-01, -1.23473e+00, 1.13936e+00 
9.57500e-01, -2.63676e-01, -1.21860e+00, 1.15389e+00 
