r(m), B_r(T), B_theta(T), B_z(T) 
8.17500e-01, 1.46248e-01, -2.46977e+00, -1.84668e+00 
8.20000e-01, 1.37185e-01, -2.51440e+00, -1.77409e+00 
8.22500e-01, 1.28083e-01, -2.55682e+00, -1.70024e+00 
8.25000e-01, 1.18949e-01, -2.59701e+00, -1.62519e+00 
8.27500e-01, 1.09792e-01, -2.63492e+00, -1.54901e+00 
8.30000e-01, 1.00621e-01, -2.67055e+00, -1.47176e+00 
8.32500e-01, 9.14419e-02, -2.70386e+00, -1.39352e+00 
8.35000e-01, 8.22636e-02, -2.73484e+00, -1.31435e+00 
8.37500e-01, 7.30936e-02, -2.76347e+00, -1.23431e+00 
8.40000e-01, 6.39398e-02, -2.78972e+00, -1.15349e+00 
8.42500e-01, 5.48095e-02, -2.81360e+00, -1.07193e+00 
8.45000e-01, 4.57105e-02, -2.83507e+00, -9.89727e-01 
8.47500e-01, 3.66500e-02, -2.85414e+00, -9.06936e-01 
8.50000e-01, 2.76355e-02, -2.87079e+00, -8.23631e-01 
8.52500e-01, 1.86742e-02, -2.88501e+00, -7.39881e-01 
8.55000e-01, 9.77325e-03, -2.89681e+00, -6.55758e-01 
8.57500e-01, 9.39629e-04, -2.90617e+00, -5.71332e-01 
8.60000e-01, -7.81973e-03, -2.91310e+00, -4.86674e-01 
8.62500e-01, -1.64980e-02, -2.91760e+00, -4.01855e-01 
8.65000e-01, -2.50886e-02, -2.91967e+00, -3.16945e-01 
8.67500e-01, -3.35849e-02, -2.91931e+00, -2.32015e-01 
8.70000e-01, -4.19805e-02, -2.91654e+00, -1.47136e-01 
8.72500e-01, -5.02692e-02, -2.91136e+00, -6.23763e-02 
8.75000e-01, -5.84448e-02, -2.90378e+00, 2.21926e-02 
8.77500e-01, -6.65012e-02, -2.89381e+00, 1.06502e-01 
8.80000e-01, -7.44328e-02, -2.88148e+00, 1.90482e-01 
8.82500e-01, -8.22337e-02, -2.86678e+00, 2.74064e-01 
8.85000e-01, -8.98984e-02, -2.84976e+00, 3.57181e-01 
8.87500e-01, -9.74216e-02, -2.83042e+00, 4.39764e-01 
8.90000e-01, -1.04798e-01, -2.80878e+00, 5.21747e-01 
8.92500e-01, -1.12023e-01, -2.78487e+00, 6.03063e-01 
8.95000e-01, -1.19090e-01, -2.75872e+00, 6.83647e-01 
8.97500e-01, -1.25997e-01, -2.73036e+00, 7.63434e-01 
9.00000e-01, -1.32737e-01, -2.69980e+00, 8.42360e-01 
9.02500e-01, -1.39307e-01, -2.66709e+00, 9.20361e-01 
9.05000e-01, -1.45702e-01, -2.63225e+00, 9.97376e-01 
9.07500e-01, -1.51919e-01, -2.59533e+00, 1.07334e+00 
9.10000e-01, -1.57953e-01, -2.55635e+00, 1.14820e+00 
9.12500e-01, -1.63801e-01, -2.51535e+00, 1.22190e+00 
9.15000e-01, -1.69460e-01, -2.47237e+00, 1.29436e+00 
9.17500e-01, -1.74925e-01, -2.42746e+00, 1.36555e+00 
9.20000e-01, -1.80194e-01, -2.38065e+00, 1.43540e+00 
9.22500e-01, -1.85265e-01, -2.33199e+00, 1.50386e+00 
9.25000e-01, -1.90133e-01, -2.28152e+00, 1.57087e+00 
9.27500e-01, -1.94797e-01, -2.22930e+00, 1.63638e+00 
9.30000e-01, -1.99255e-01, -2.17535e+00, 1.70035e+00 
9.32500e-01, -2.03504e-01, -2.11975e+00, 1.76272e+00 
9.35000e-01, -2.07542e-01, -2.06253e+00, 1.82345e+00 
9.37500e-01, -2.11367e-01, -2.00374e+00, 1.88249e+00 
9.40000e-01, -2.14978e-01, -1.94344e+00, 1.93980e+00 
9.42500e-01, -2.18373e-01, -1.88169e+00, 1.99532e+00 
9.45000e-01, -2.21552e-01, -1.81853e+00, 2.04903e+00 
9.47500e-01, -2.24512e-01, -1.75403e+00, 2.10088e+00 
9.50000e-01, -2.27254e-01, -1.68823e+00, 2.15083e+00 
9.52500e-01, -2.29777e-01, -1.62121e+00, 2.19884e+00 
9.55000e-01, -2.32079e-01, -1.55300e+00, 2.24489e+00 
9.57500e-01, -2.34161e-01, -1.48368e+00, 2.28894e+00 
9.60000e-01, -2.36023e-01, -1.41331e+00, 2.33095e+00 
