r(m), B_r(T), B_theta(T), B_z(T) 
7.92500e-01, 2.61721e-01, 2.60317e-01, -3.83838e-02 
7.95000e-01, 2.61700e-01, 2.60287e-01, -3.85031e-02 
7.97500e-01, 2.61678e-01, 2.60257e-01, -3.86223e-02 
8.00000e-01, 2.61657e-01, 2.60227e-01, -3.87414e-02 
8.02500e-01, 2.61636e-01, 2.60197e-01, -3.88606e-02 
8.05000e-01, 2.61615e-01, 2.60166e-01, -3.89797e-02 
8.07500e-01, 2.61593e-01, 2.60136e-01, -3.90989e-02 
8.10000e-01, 2.61572e-01, 2.60106e-01, -3.92180e-02 
8.12500e-01, 2.61550e-01, 2.60075e-01, -3.93371e-02 
8.15000e-01, 2.61529e-01, 2.60044e-01, -3.94561e-02 
8.17500e-01, 2.61507e-01, 2.60014e-01, -3.95752e-02 
8.20000e-01, 2.61485e-01, 2.59983e-01, -3.96942e-02 
8.22500e-01, 2.61464e-01, 2.59952e-01, -3.98133e-02 
8.25000e-01, 2.61442e-01, 2.59921e-01, -3.99323e-02 
8.27500e-01, 2.61420e-01, 2.59890e-01, -4.00512e-02 
8.30000e-01, 2.61398e-01, 2.59859e-01, -4.01702e-02 
8.32500e-01, 2.61376e-01, 2.59827e-01, -4.02891e-02 
8.35000e-01, 2.61354e-01, 2.59796e-01, -4.04081e-02 
8.37500e-01, 2.61332e-01, 2.59765e-01, -4.05270e-02 
8.40000e-01, 2.61309e-01, 2.59733e-01, -4.06459e-02 
8.42500e-01, 2.61287e-01, 2.59701e-01, -4.07647e-02 
8.45000e-01, 2.61265e-01, 2.59670e-01, -4.08836e-02 
8.47500e-01, 2.61242e-01, 2.59638e-01, -4.10024e-02 
8.50000e-01, 2.61220e-01, 2.59606e-01, -4.11213e-02 
8.52500e-01, 2.61197e-01, 2.59574e-01, -4.12400e-02 
8.55000e-01, 2.61174e-01, 2.59542e-01, -4.13588e-02 
8.57500e-01, 2.61152e-01, 2.59510e-01, -4.14776e-02 
8.60000e-01, 2.61129e-01, 2.59477e-01, -4.15963e-02 
8.62500e-01, 2.61106e-01, 2.59445e-01, -4.17150e-02 
8.65000e-01, 2.61083e-01, 2.59412e-01, -4.18337e-02 
8.67500e-01, 2.61060e-01, 2.59380e-01, -4.19524e-02 
8.70000e-01, 2.61037e-01, 2.59347e-01, -4.20711e-02 
8.72500e-01, 2.61014e-01, 2.59314e-01, -4.21897e-02 
8.75000e-01, 2.60991e-01, 2.59282e-01, -4.23084e-02 
8.77500e-01, 2.60968e-01, 2.59249e-01, -4.24270e-02 
8.80000e-01, 2.60945e-01, 2.59216e-01, -4.25456e-02 
8.82500e-01, 2.60921e-01, 2.59183e-01, -4.26641e-02 
8.85000e-01, 2.60898e-01, 2.59149e-01, -4.27827e-02 
8.87500e-01, 2.60874e-01, 2.59116e-01, -4.29012e-02 
8.90000e-01, 2.60851e-01, 2.59083e-01, -4.30197e-02 
8.92500e-01, 2.60827e-01, 2.59049e-01, -4.31382e-02 
8.95000e-01, 2.60804e-01, 2.59016e-01, -4.32567e-02 
8.97500e-01, 2.60780e-01, 2.58982e-01, -4.33751e-02 
9.00000e-01, 2.60756e-01, 2.58948e-01, -4.34935e-02 
9.02500e-01, 2.60732e-01, 2.58914e-01, -4.36120e-02 
9.05000e-01, 2.60708e-01, 2.58880e-01, -4.37303e-02 
9.07500e-01, 2.60684e-01, 2.58846e-01, -4.38487e-02 
9.10000e-01, 2.60660e-01, 2.58812e-01, -4.39671e-02 
9.12500e-01, 2.60636e-01, 2.58778e-01, -4.40854e-02 
9.15000e-01, 2.60612e-01, 2.58744e-01, -4.42037e-02 
9.17500e-01, 2.60588e-01, 2.58709e-01, -4.43220e-02 
9.20000e-01, 2.60563e-01, 2.58675e-01, -4.44403e-02 
9.22500e-01, 2.60539e-01, 2.58640e-01, -4.45585e-02 
9.25000e-01, 2.60514e-01, 2.58605e-01, -4.46767e-02 
9.27500e-01, 2.60490e-01, 2.58571e-01, -4.47949e-02 
9.30000e-01, 2.60465e-01, 2.58536e-01, -4.49131e-02 
9.32500e-01, 2.60441e-01, 2.58501e-01, -4.50313e-02 
9.35000e-01, 2.60416e-01, 2.58466e-01, -4.51494e-02 
9.37500e-01, 2.60391e-01, 2.58431e-01, -4.52676e-02 
9.40000e-01, 2.60366e-01, 2.58395e-01, -4.53857e-02 
9.42500e-01, 2.60341e-01, 2.58360e-01, -4.55038e-02 
9.45000e-01, 2.60317e-01, 2.58325e-01, -4.56218e-02 
9.47500e-01, 2.60291e-01, 2.58289e-01, -4.57399e-02 
9.50000e-01, 2.60266e-01, 2.58254e-01, -4.58579e-02 
9.52500e-01, 2.60241e-01, 2.58218e-01, -4.59759e-02 
9.55000e-01, 2.60216e-01, 2.58182e-01, -4.60939e-02 
9.57500e-01, 2.60191e-01, 2.58146e-01, -4.62118e-02 
9.60000e-01, 2.60165e-01, 2.58110e-01, -4.63298e-02 
