r(m), E_r(T), E_theta(T), E_z(T) 
6.77500e-01, 2.57660e+08, 0.00000e+00, 3.95049e-16 
6.80000e-01, 2.57635e+08, 0.00000e+00, 3.96490e-16 
6.82500e-01, 2.57609e+08, 0.00000e+00, 3.97931e-16 
6.85000e-01, 2.57584e+08, 0.00000e+00, 3.99372e-16 
6.87500e-01, 2.57558e+08, 0.00000e+00, 4.00813e-16 
6.90000e-01, 2.57533e+08, 0.00000e+00, 4.02253e-16 
6.92500e-01, 2.57507e+08, 0.00000e+00, 4.03694e-16 
6.95000e-01, 2.57481e+08, 0.00000e+00, 4.05134e-16 
6.97500e-01, 2.57455e+08, 0.00000e+00, 4.06574e-16 
7.00000e-01, 2.57429e+08, 0.00000e+00, 4.08014e-16 
7.02500e-01, 2.57403e+08, 0.00000e+00, 4.09453e-16 
7.05000e-01, 2.57377e+08, 0.00000e+00, 4.10893e-16 
7.07500e-01, 2.57351e+08, 0.00000e+00, 4.12332e-16 
7.10000e-01, 2.57325e+08, 0.00000e+00, 4.13771e-16 
7.12500e-01, 2.57298e+08, 0.00000e+00, 4.15210e-16 
7.15000e-01, 2.57272e+08, 0.00000e+00, 4.16649e-16 
7.17500e-01, 2.57245e+08, 0.00000e+00, 4.18087e-16 
7.20000e-01, 2.57218e+08, 0.00000e+00, 4.19525e-16 
7.22500e-01, 2.57192e+08, 0.00000e+00, 4.20964e-16 
7.25000e-01, 2.57165e+08, 0.00000e+00, 4.22401e-16 
7.27500e-01, 2.57138e+08, 0.00000e+00, 4.23839e-16 
7.30000e-01, 2.57111e+08, 0.00000e+00, 4.25277e-16 
7.32500e-01, 2.57084e+08, 0.00000e+00, 4.26714e-16 
7.35000e-01, 2.57056e+08, 0.00000e+00, 4.28151e-16 
7.37500e-01, 2.57029e+08, 0.00000e+00, 4.29588e-16 
7.40000e-01, 2.57002e+08, 0.00000e+00, 4.31025e-16 
7.42500e-01, 2.56974e+08, 0.00000e+00, 4.32462e-16 
7.45000e-01, 2.56946e+08, 0.00000e+00, 4.33898e-16 
7.47500e-01, 2.56919e+08, 0.00000e+00, 4.35334e-16 
7.50000e-01, 2.56891e+08, 0.00000e+00, 4.36770e-16 
7.52500e-01, 2.56863e+08, 0.00000e+00, 4.38206e-16 
7.55000e-01, 2.56835e+08, 0.00000e+00, 4.39641e-16 
7.57500e-01, 2.56807e+08, 0.00000e+00, 4.41077e-16 
7.60000e-01, 2.56779e+08, 0.00000e+00, 4.42512e-16 
7.62500e-01, 2.56751e+08, 0.00000e+00, 4.43947e-16 
