r(m), B_r(T), B_theta(T), B_z(T) 
5.42500e-01, 2.07612e-01, 2.07291e-01, -1.63269e-02 
5.45000e-01, 2.07605e-01, 2.07281e-01, -1.64018e-02 
5.47500e-01, 2.07598e-01, 2.07271e-01, -1.64767e-02 
5.50000e-01, 2.07591e-01, 2.07261e-01, -1.65516e-02 
5.52500e-01, 2.07584e-01, 2.07251e-01, -1.66264e-02 
5.55000e-01, 2.07576e-01, 2.07241e-01, -1.67013e-02 
5.57500e-01, 2.07569e-01, 2.07230e-01, -1.67762e-02 
5.60000e-01, 2.07562e-01, 2.07220e-01, -1.68511e-02 
5.62500e-01, 2.07555e-01, 2.07210e-01, -1.69260e-02 
5.65000e-01, 2.07547e-01, 2.07199e-01, -1.70008e-02 
5.67500e-01, 2.07540e-01, 2.07189e-01, -1.70757e-02 
5.70000e-01, 2.07533e-01, 2.07179e-01, -1.71505e-02 
5.72500e-01, 2.07525e-01, 2.07168e-01, -1.72254e-02 
5.75000e-01, 2.07518e-01, 2.07158e-01, -1.73002e-02 
5.77500e-01, 2.07510e-01, 2.07147e-01, -1.73751e-02 
5.80000e-01, 2.07503e-01, 2.07136e-01, -1.74499e-02 
5.82500e-01, 2.07495e-01, 2.07126e-01, -1.75247e-02 
5.85000e-01, 2.07488e-01, 2.07115e-01, -1.75996e-02 
5.87500e-01, 2.07480e-01, 2.07104e-01, -1.76744e-02 
5.90000e-01, 2.07473e-01, 2.07093e-01, -1.77492e-02 
5.92500e-01, 2.07465e-01, 2.07082e-01, -1.78240e-02 
5.95000e-01, 2.07457e-01, 2.07071e-01, -1.78988e-02 
5.97500e-01, 2.07449e-01, 2.07060e-01, -1.79736e-02 
6.00000e-01, 2.07442e-01, 2.07049e-01, -1.80484e-02 
6.02500e-01, 2.07434e-01, 2.07038e-01, -1.81232e-02 
6.05000e-01, 2.07426e-01, 2.07027e-01, -1.81980e-02 
6.07500e-01, 2.07418e-01, 2.07016e-01, -1.82728e-02 
6.10000e-01, 2.07410e-01, 2.07005e-01, -1.83475e-02 
6.12500e-01, 2.07402e-01, 2.06994e-01, -1.84223e-02 
6.15000e-01, 2.07395e-01, 2.06982e-01, -1.84971e-02 
6.17500e-01, 2.07387e-01, 2.06971e-01, -1.85718e-02 
6.20000e-01, 2.07379e-01, 2.06960e-01, -1.86466e-02 
6.22500e-01, 2.07370e-01, 2.06948e-01, -1.87213e-02 
6.25000e-01, 2.07362e-01, 2.06937e-01, -1.87961e-02 
6.27500e-01, 2.07354e-01, 2.06925e-01, -1.88708e-02 
6.30000e-01, 2.07346e-01, 2.06914e-01, -1.89456e-02 
6.32500e-01, 2.07338e-01, 2.06902e-01, -1.90203e-02 
6.35000e-01, 2.07330e-01, 2.06891e-01, -1.90950e-02 
6.37500e-01, 2.07322e-01, 2.06879e-01, -1.91697e-02 
6.40000e-01, 2.07313e-01, 2.06867e-01, -1.92444e-02 
6.42500e-01, 2.07305e-01, 2.06855e-01, -1.93191e-02 
6.45000e-01, 2.07297e-01, 2.06843e-01, -1.93938e-02 
6.47500e-01, 2.07288e-01, 2.06832e-01, -1.94685e-02 
6.50000e-01, 2.07280e-01, 2.06820e-01, -1.95432e-02 
6.52500e-01, 2.07271e-01, 2.06808e-01, -1.96179e-02 
6.55000e-01, 2.07263e-01, 2.06796e-01, -1.96926e-02 
6.57500e-01, 2.07254e-01, 2.06784e-01, -1.97673e-02 
6.60000e-01, 2.07246e-01, 2.06772e-01, -1.98419e-02 
6.62500e-01, 2.07237e-01, 2.06759e-01, -1.99166e-02 
6.65000e-01, 2.07229e-01, 2.06747e-01, -1.99912e-02 
6.67500e-01, 2.07220e-01, 2.06735e-01, -2.00659e-02 
6.70000e-01, 2.07212e-01, 2.06723e-01, -2.01405e-02 
6.72500e-01, 2.07203e-01, 2.06710e-01, -2.02152e-02 
6.75000e-01, 2.07194e-01, 2.06698e-01, -2.02898e-02 
6.77500e-01, 2.07185e-01, 2.06685e-01, -2.03644e-02 
6.80000e-01, 2.07177e-01, 2.06673e-01, -2.04391e-02 
6.82500e-01, 2.07168e-01, 2.06661e-01, -2.05137e-02 
6.85000e-01, 2.07159e-01, 2.06648e-01, -2.05883e-02 
6.87500e-01, 2.07150e-01, 2.06635e-01, -2.06629e-02 
6.90000e-01, 2.07141e-01, 2.06623e-01, -2.07375e-02 
6.92500e-01, 2.07132e-01, 2.06610e-01, -2.08121e-02 
6.95000e-01, 2.07123e-01, 2.06597e-01, -2.08867e-02 
6.97500e-01, 2.07114e-01, 2.06584e-01, -2.09613e-02 
7.00000e-01, 2.07105e-01, 2.06572e-01, -2.10358e-02 
7.02500e-01, 2.07096e-01, 2.06559e-01, -2.11104e-02 
7.05000e-01, 2.07087e-01, 2.06546e-01, -2.11850e-02 
7.07500e-01, 2.07078e-01, 2.06533e-01, -2.12595e-02 
7.10000e-01, 2.07069e-01, 2.06520e-01, -2.13341e-02 
7.12500e-01, 2.07059e-01, 2.06507e-01, -2.14086e-02 
7.15000e-01, 2.07050e-01, 2.06494e-01, -2.14832e-02 
7.17500e-01, 2.07041e-01, 2.06480e-01, -2.15577e-02 
7.20000e-01, 2.07032e-01, 2.06467e-01, -2.16322e-02 
7.22500e-01, 2.07022e-01, 2.06454e-01, -2.17067e-02 
7.25000e-01, 2.07013e-01, 2.06441e-01, -2.17812e-02 
7.27500e-01, 2.07004e-01, 2.06427e-01, -2.18558e-02 
7.30000e-01, 2.06994e-01, 2.06414e-01, -2.19303e-02 
7.32500e-01, 2.06985e-01, 2.06401e-01, -2.20048e-02 
7.35000e-01, 2.06975e-01, 2.06387e-01, -2.20792e-02 
7.37500e-01, 2.06966e-01, 2.06374e-01, -2.21537e-02 
7.40000e-01, 2.06956e-01, 2.06360e-01, -2.22282e-02 
7.42500e-01, 2.06947e-01, 2.06346e-01, -2.23027e-02 
7.45000e-01, 2.06937e-01, 2.06333e-01, -2.23771e-02 
7.47500e-01, 2.06927e-01, 2.06319e-01, -2.24516e-02 
7.50000e-01, 2.06918e-01, 2.06305e-01, -2.25261e-02 
7.52500e-01, 2.06908e-01, 2.06292e-01, -2.26005e-02 
7.55000e-01, 2.06898e-01, 2.06278e-01, -2.26749e-02 
7.57500e-01, 2.06888e-01, 2.06264e-01, -2.27494e-02 
7.60000e-01, 2.06879e-01, 2.06250e-01, -2.28238e-02 
7.62500e-01, 2.06869e-01, 2.06236e-01, -2.28982e-02 
7.65000e-01, 2.06859e-01, 2.06222e-01, -2.29726e-02 
7.67500e-01, 2.06849e-01, 2.06208e-01, -2.30470e-02 
7.70000e-01, 2.06839e-01, 2.06194e-01, -2.31214e-02 
7.72500e-01, 2.06829e-01, 2.06180e-01, -2.31958e-02 
7.75000e-01, 2.06819e-01, 2.06165e-01, -2.32702e-02 
7.77500e-01, 2.06809e-01, 2.06151e-01, -2.33446e-02 
7.80000e-01, 2.06799e-01, 2.06137e-01, -2.34190e-02 
7.82500e-01, 2.06789e-01, 2.06122e-01, -2.34933e-02 
7.85000e-01, 2.06779e-01, 2.06108e-01, -2.35677e-02 
7.87500e-01, 2.06768e-01, 2.06094e-01, -2.36421e-02 
7.90000e-01, 2.06758e-01, 2.06079e-01, -2.37164e-02 
7.92500e-01, 2.06748e-01, 2.06065e-01, -2.37907e-02 
7.95000e-01, 2.06738e-01, 2.06050e-01, -2.38651e-02 
7.97500e-01, 2.06727e-01, 2.06035e-01, -2.39394e-02 
8.00000e-01, 2.06717e-01, 2.06021e-01, -2.40137e-02 
8.02500e-01, 2.06707e-01, 2.06006e-01, -2.40880e-02 
8.05000e-01, 2.06696e-01, 2.05991e-01, -2.41624e-02 
8.07500e-01, 2.06686e-01, 2.05977e-01, -2.42367e-02 
8.10000e-01, 2.06676e-01, 2.05962e-01, -2.43109e-02 
8.12500e-01, 2.06665e-01, 2.05947e-01, -2.43852e-02 
8.15000e-01, 2.06655e-01, 2.05932e-01, -2.44595e-02 
8.17500e-01, 2.06644e-01, 2.05917e-01, -2.45338e-02 
8.20000e-01, 2.06633e-01, 2.05902e-01, -2.46081e-02 
8.22500e-01, 2.06623e-01, 2.05887e-01, -2.46823e-02 
8.25000e-01, 2.06612e-01, 2.05872e-01, -2.47566e-02 
8.27500e-01, 2.06601e-01, 2.05857e-01, -2.48308e-02 
8.30000e-01, 2.06591e-01, 2.05841e-01, -2.49050e-02 
8.32500e-01, 2.06580e-01, 2.05826e-01, -2.49793e-02 
8.35000e-01, 2.06569e-01, 2.05811e-01, -2.50535e-02 
8.37500e-01, 2.06558e-01, 2.05796e-01, -2.51277e-02 
8.40000e-01, 2.06548e-01, 2.05780e-01, -2.52019e-02 
8.42500e-01, 2.06537e-01, 2.05765e-01, -2.52761e-02 
8.45000e-01, 2.06526e-01, 2.05749e-01, -2.53503e-02 
8.47500e-01, 2.06515e-01, 2.05734e-01, -2.54245e-02 
8.50000e-01, 2.06504e-01, 2.05718e-01, -2.54987e-02 
8.52500e-01, 2.06493e-01, 2.05703e-01, -2.55729e-02 
8.55000e-01, 2.06482e-01, 2.05687e-01, -2.56470e-02 
8.57500e-01, 2.06471e-01, 2.05671e-01, -2.57212e-02 
8.60000e-01, 2.06460e-01, 2.05655e-01, -2.57953e-02 
8.62500e-01, 2.06449e-01, 2.05640e-01, -2.58695e-02 
8.65000e-01, 2.06437e-01, 2.05624e-01, -2.59436e-02 
8.67500e-01, 2.06426e-01, 2.05608e-01, -2.60178e-02 
8.70000e-01, 2.06415e-01, 2.05592e-01, -2.60919e-02 
8.72500e-01, 2.06404e-01, 2.05576e-01, -2.61660e-02 
8.75000e-01, 2.06393e-01, 2.05560e-01, -2.62401e-02 
8.77500e-01, 2.06381e-01, 2.05544e-01, -2.63142e-02 
8.80000e-01, 2.06370e-01, 2.05528e-01, -2.63883e-02 
8.82500e-01, 2.06358e-01, 2.05512e-01, -2.64624e-02 
8.85000e-01, 2.06347e-01, 2.05496e-01, -2.65365e-02 
8.87500e-01, 2.06336e-01, 2.05479e-01, -2.66105e-02 
8.90000e-01, 2.06324e-01, 2.05463e-01, -2.66846e-02 
8.92500e-01, 2.06313e-01, 2.05447e-01, -2.67587e-02 
8.95000e-01, 2.06301e-01, 2.05430e-01, -2.68327e-02 
8.97500e-01, 2.06290e-01, 2.05414e-01, -2.69067e-02 
9.00000e-01, 2.06278e-01, 2.05397e-01, -2.69808e-02 
9.02500e-01, 2.06266e-01, 2.05381e-01, -2.70548e-02 
9.05000e-01, 2.06255e-01, 2.05364e-01, -2.71288e-02 
9.07500e-01, 2.06243e-01, 2.05348e-01, -2.72028e-02 
9.10000e-01, 2.06231e-01, 2.05331e-01, -2.72768e-02 
9.12500e-01, 2.06219e-01, 2.05314e-01, -2.73508e-02 
9.15000e-01, 2.06208e-01, 2.05298e-01, -2.74248e-02 
9.17500e-01, 2.06196e-01, 2.05281e-01, -2.74988e-02 
9.20000e-01, 2.06184e-01, 2.05264e-01, -2.75728e-02 
9.22500e-01, 2.06172e-01, 2.05247e-01, -2.76467e-02 
9.25000e-01, 2.06160e-01, 2.05230e-01, -2.77207e-02 
9.27500e-01, 2.06148e-01, 2.05213e-01, -2.77946e-02 
9.30000e-01, 2.06136e-01, 2.05196e-01, -2.78686e-02 
9.32500e-01, 2.06124e-01, 2.05179e-01, -2.79425e-02 
9.35000e-01, 2.06112e-01, 2.05162e-01, -2.80164e-02 
9.37500e-01, 2.06100e-01, 2.05145e-01, -2.80903e-02 
9.40000e-01, 2.06088e-01, 2.05128e-01, -2.81643e-02 
9.42500e-01, 2.06076e-01, 2.05111e-01, -2.82382e-02 
9.45000e-01, 2.06064e-01, 2.05093e-01, -2.83120e-02 
9.47500e-01, 2.06051e-01, 2.05076e-01, -2.83859e-02 
9.50000e-01, 2.06039e-01, 2.05059e-01, -2.84598e-02 
9.52500e-01, 2.06027e-01, 2.05041e-01, -2.85337e-02 
9.55000e-01, 2.06015e-01, 2.05024e-01, -2.86075e-02 
9.57500e-01, 2.06002e-01, 2.05006e-01, -2.86814e-02 
9.60000e-01, 2.05990e-01, 2.04989e-01, -2.87552e-02 
