r(m), E_r(T), E_theta(T), E_z(T) 
9.25000e-01, -2.79410e+09, 0.00000e+00, 1.49827e-12 
9.27500e-01, -2.92287e+09, 0.00000e+00, 1.44378e-12 
9.30000e-01, -3.04616e+09, 0.00000e+00, 1.38690e-12 
9.32500e-01, -3.16378e+09, 0.00000e+00, 1.32773e-12 
9.35000e-01, -3.27553e+09, 0.00000e+00, 1.26637e-12 
9.37500e-01, -3.38122e+09, 0.00000e+00, 1.20295e-12 
9.40000e-01, -3.48070e+09, 0.00000e+00, 1.13757e-12 
9.42500e-01, -3.57380e+09, 0.00000e+00, 1.07035e-12 
9.45000e-01, -3.66038e+09, 0.00000e+00, 1.00143e-12 
9.47500e-01, -3.74031e+09, 0.00000e+00, 9.30926e-13 
9.50000e-01, -3.81345e+09, 0.00000e+00, 8.58964e-13 
9.52500e-01, -3.87970e+09, 0.00000e+00, 7.85676e-13 
9.55000e-01, -3.93896e+09, 0.00000e+00, 7.11194e-13 
9.57500e-01, -3.99114e+09, 0.00000e+00, 6.35652e-13 
9.60000e-01, -4.03618e+09, 0.00000e+00, 5.59186e-13 
