r(m), E_r(T), E_theta(T), E_z(T) 
6.22500e-01, -6.51253e+07, 0.00000e+00, 3.15055e-13 
6.25000e-01, -6.65210e+07, 0.00000e+00, 3.13155e-13 
6.27500e-01, -6.79066e+07, 0.00000e+00, 3.11233e-13 
6.30000e-01, -6.92820e+07, 0.00000e+00, 3.09290e-13 
6.32500e-01, -7.06472e+07, 0.00000e+00, 3.07326e-13 
6.35000e-01, -7.20020e+07, 0.00000e+00, 3.05342e-13 
6.37500e-01, -7.33462e+07, 0.00000e+00, 3.03338e-13 
6.40000e-01, -7.46800e+07, 0.00000e+00, 3.01313e-13 
6.42500e-01, -7.60030e+07, 0.00000e+00, 2.99268e-13 
6.45000e-01, -7.73153e+07, 0.00000e+00, 2.97204e-13 
6.47500e-01, -7.86167e+07, 0.00000e+00, 2.95120e-13 
6.50000e-01, -7.99072e+07, 0.00000e+00, 2.93016e-13 
6.52500e-01, -8.11866e+07, 0.00000e+00, 2.90894e-13 
6.55000e-01, -8.24549e+07, 0.00000e+00, 2.88752e-13 
6.57500e-01, -8.37119e+07, 0.00000e+00, 2.86592e-13 
6.60000e-01, -8.49577e+07, 0.00000e+00, 2.84413e-13 
6.62500e-01, -8.61920e+07, 0.00000e+00, 2.82216e-13 
6.65000e-01, -8.74148e+07, 0.00000e+00, 2.80001e-13 
6.67500e-01, -8.86261e+07, 0.00000e+00, 2.77768e-13 
6.70000e-01, -8.98257e+07, 0.00000e+00, 2.75517e-13 
6.72500e-01, -9.10136e+07, 0.00000e+00, 2.73249e-13 
6.75000e-01, -9.21896e+07, 0.00000e+00, 2.70963e-13 
6.77500e-01, -9.33538e+07, 0.00000e+00, 2.68660e-13 
6.80000e-01, -9.45059e+07, 0.00000e+00, 2.66341e-13 
6.82500e-01, -9.56460e+07, 0.00000e+00, 2.64005e-13 
6.85000e-01, -9.67740e+07, 0.00000e+00, 2.61653e-13 
6.87500e-01, -9.78897e+07, 0.00000e+00, 2.59284e-13 
6.90000e-01, -9.89932e+07, 0.00000e+00, 2.56900e-13 
6.92500e-01, -1.00084e+08, 0.00000e+00, 2.54500e-13 
6.95000e-01, -1.01163e+08, 0.00000e+00, 2.52084e-13 
6.97500e-01, -1.02229e+08, 0.00000e+00, 2.49654e-13 
7.00000e-01, -1.03283e+08, 0.00000e+00, 2.47208e-13 
7.02500e-01, -1.04323e+08, 0.00000e+00, 2.44747e-13 
7.05000e-01, -1.05352e+08, 0.00000e+00, 2.42272e-13 
7.07500e-01, -1.06367e+08, 0.00000e+00, 2.39783e-13 
7.10000e-01, -1.07370e+08, 0.00000e+00, 2.37279e-13 
7.12500e-01, -1.08359e+08, 0.00000e+00, 2.34762e-13 
7.15000e-01, -1.09336e+08, 0.00000e+00, 2.32231e-13 
7.17500e-01, -1.10299e+08, 0.00000e+00, 2.29687e-13 
7.20000e-01, -1.11250e+08, 0.00000e+00, 2.27130e-13 
7.22500e-01, -1.12187e+08, 0.00000e+00, 2.24560e-13 
7.25000e-01, -1.13111e+08, 0.00000e+00, 2.21977e-13 
7.27500e-01, -1.14022e+08, 0.00000e+00, 2.19382e-13 
7.30000e-01, -1.14920e+08, 0.00000e+00, 2.16774e-13 
7.32500e-01, -1.15804e+08, 0.00000e+00, 2.14155e-13 
7.35000e-01, -1.16675e+08, 0.00000e+00, 2.11524e-13 
7.37500e-01, -1.17532e+08, 0.00000e+00, 2.08882e-13 
7.40000e-01, -1.18376e+08, 0.00000e+00, 2.06228e-13 
7.42500e-01, -1.19206e+08, 0.00000e+00, 2.03564e-13 
7.45000e-01, -1.20022e+08, 0.00000e+00, 2.00889e-13 
7.47500e-01, -1.20825e+08, 0.00000e+00, 1.98203e-13 
7.50000e-01, -1.21614e+08, 0.00000e+00, 1.95508e-13 
7.52500e-01, -1.22389e+08, 0.00000e+00, 1.92802e-13 
7.55000e-01, -1.23151e+08, 0.00000e+00, 1.90087e-13 
7.57500e-01, -1.23898e+08, 0.00000e+00, 1.87362e-13 
7.60000e-01, -1.24632e+08, 0.00000e+00, 1.84628e-13 
7.62500e-01, -1.25352e+08, 0.00000e+00, 1.81885e-13 
7.65000e-01, -1.26058e+08, 0.00000e+00, 1.79134e-13 
7.67500e-01, -1.26749e+08, 0.00000e+00, 1.76374e-13 
7.70000e-01, -1.27427e+08, 0.00000e+00, 1.73606e-13 
7.72500e-01, -1.28091e+08, 0.00000e+00, 1.70830e-13 
7.75000e-01, -1.28740e+08, 0.00000e+00, 1.68046e-13 
7.77500e-01, -1.29376e+08, 0.00000e+00, 1.65255e-13 
7.80000e-01, -1.29997e+08, 0.00000e+00, 1.62457e-13 
7.82500e-01, -1.30604e+08, 0.00000e+00, 1.59652e-13 
7.85000e-01, -1.31197e+08, 0.00000e+00, 1.56840e-13 
7.87500e-01, -1.31775e+08, 0.00000e+00, 1.54022e-13 
7.90000e-01, -1.32339e+08, 0.00000e+00, 1.51198e-13 
7.92500e-01, -1.32889e+08, 0.00000e+00, 1.48368e-13 
7.95000e-01, -1.33425e+08, 0.00000e+00, 1.45533e-13 
7.97500e-01, -1.33946e+08, 0.00000e+00, 1.42692e-13 
8.00000e-01, -1.34453e+08, 0.00000e+00, 1.39846e-13 
8.02500e-01, -1.34945e+08, 0.00000e+00, 1.36995e-13 
8.05000e-01, -1.35424e+08, 0.00000e+00, 1.34139e-13 
8.07500e-01, -1.35887e+08, 0.00000e+00, 1.31280e-13 
8.10000e-01, -1.36336e+08, 0.00000e+00, 1.28416e-13 
8.12500e-01, -1.36771e+08, 0.00000e+00, 1.25548e-13 
8.15000e-01, -1.37192e+08, 0.00000e+00, 1.22677e-13 
8.17500e-01, -1.37597e+08, 0.00000e+00, 1.19803e-13 
8.20000e-01, -1.37989e+08, 0.00000e+00, 1.16925e-13 
8.22500e-01, -1.38366e+08, 0.00000e+00, 1.14045e-13 
8.25000e-01, -1.38728e+08, 0.00000e+00, 1.11162e-13 
8.27500e-01, -1.39076e+08, 0.00000e+00, 1.08278e-13 
8.30000e-01, -1.39410e+08, 0.00000e+00, 1.05391e-13 
8.32500e-01, -1.39729e+08, 0.00000e+00, 1.02502e-13 
8.35000e-01, -1.40033e+08, 0.00000e+00, 9.96120e-14 
8.37500e-01, -1.40323e+08, 0.00000e+00, 9.67208e-14 
8.40000e-01, -1.40598e+08, 0.00000e+00, 9.38286e-14 
8.42500e-01, -1.40859e+08, 0.00000e+00, 9.09357e-14 
8.45000e-01, -1.41106e+08, 0.00000e+00, 8.80424e-14 
8.47500e-01, -1.41338e+08, 0.00000e+00, 8.51489e-14 
8.50000e-01, -1.41555e+08, 0.00000e+00, 8.22555e-14 
8.52500e-01, -1.41758e+08, 0.00000e+00, 7.93624e-14 
8.55000e-01, -1.41947e+08, 0.00000e+00, 7.64700e-14 
8.57500e-01, -1.42121e+08, 0.00000e+00, 7.35784e-14 
8.60000e-01, -1.42281e+08, 0.00000e+00, 7.06879e-14 
8.62500e-01, -1.42426e+08, 0.00000e+00, 6.77988e-14 
8.65000e-01, -1.42557e+08, 0.00000e+00, 6.49113e-14 
8.67500e-01, -1.42673e+08, 0.00000e+00, 6.20257e-14 
8.70000e-01, -1.42775e+08, 0.00000e+00, 5.91422e-14 
8.72500e-01, -1.42863e+08, 0.00000e+00, 5.62611e-14 
8.75000e-01, -1.42936e+08, 0.00000e+00, 5.33827e-14 
8.77500e-01, -1.42995e+08, 0.00000e+00, 5.05071e-14 
8.80000e-01, -1.43040e+08, 0.00000e+00, 4.76347e-14 
8.82500e-01, -1.43071e+08, 0.00000e+00, 4.47657e-14 
8.85000e-01, -1.43087e+08, 0.00000e+00, 4.19003e-14 
8.87500e-01, -1.43089e+08, 0.00000e+00, 3.90389e-14 
8.90000e-01, -1.43077e+08, 0.00000e+00, 3.61815e-14 
8.92500e-01, -1.43050e+08, 0.00000e+00, 3.33286e-14 
8.95000e-01, -1.43010e+08, 0.00000e+00, 3.04804e-14 
8.97500e-01, -1.42955e+08, 0.00000e+00, 2.76370e-14 
9.00000e-01, -1.42887e+08, 0.00000e+00, 2.47988e-14 
9.02500e-01, -1.42804e+08, 0.00000e+00, 2.19660e-14 
9.05000e-01, -1.42708e+08, 0.00000e+00, 1.91388e-14 
9.07500e-01, -1.42597e+08, 0.00000e+00, 1.63175e-14 
9.10000e-01, -1.42472e+08, 0.00000e+00, 1.35023e-14 
9.12500e-01, -1.42334e+08, 0.00000e+00, 1.06935e-14 
9.15000e-01, -1.42182e+08, 0.00000e+00, 7.89130e-15 
9.17500e-01, -1.42016e+08, 0.00000e+00, 5.09595e-15 
9.20000e-01, -1.41836e+08, 0.00000e+00, 2.30771e-15 
9.22500e-01, -1.41642e+08, 0.00000e+00, -4.73206e-16 
9.25000e-01, -1.41435e+08, 0.00000e+00, -3.24655e-15 
9.27500e-01, -1.41214e+08, 0.00000e+00, -6.01207e-15 
9.30000e-01, -1.40980e+08, 0.00000e+00, -8.76955e-15 
9.32500e-01, -1.40732e+08, 0.00000e+00, -1.15187e-14 
9.35000e-01, -1.40471e+08, 0.00000e+00, -1.42594e-14 
9.37500e-01, -1.40196e+08, 0.00000e+00, -1.69913e-14 
9.40000e-01, -1.39907e+08, 0.00000e+00, -1.97143e-14 
9.42500e-01, -1.39606e+08, 0.00000e+00, -2.24280e-14 
9.45000e-01, -1.39291e+08, 0.00000e+00, -2.51323e-14 
9.47500e-01, -1.38963e+08, 0.00000e+00, -2.78269e-14 
9.50000e-01, -1.38622e+08, 0.00000e+00, -3.05115e-14 
9.52500e-01, -1.38268e+08, 0.00000e+00, -3.31861e-14 
9.55000e-01, -1.37900e+08, 0.00000e+00, -3.58503e-14 
9.57500e-01, -1.37520e+08, 0.00000e+00, -3.85039e-14 
9.60000e-01, -1.37127e+08, 0.00000e+00, -4.11467e-14 
